text_id,text,label,metadata__party,metadata__year,metadata__split
947,The ASER Report is an indictment of the quality of instruction in many schools .,no pledge,INC,2019,trn
39,We built the public sector that was the foundation upon which industrialisation and technological progress reached commanding heights .,no pledge,INC,2019,trn
974,"Guiding Principles of our Foreign Policy will be : Equations will be mended through pragmatism and a doctrine of mutually beneficial and interlocking relationships, based on enlightened national interest .",no pledge,BJP,2014,trn
870,"Schools, colleges and universities shall be, mostly, public institutions funded through public resources .",no pledge,INC,2019,trn
665,We will give special tax incentives for setting up manufacturing for such products in India .,pledge,INC,2014,trn
300,"The BJP is committed to bridge the gap, following the principles of Samajik Nyay (social justice) and Samajik Samrasata (social harmony) .",no pledge,BJP,2014,trn
683,Overall goal is to enhance the competitiveness of the SME sector leading to a larger contribution to our economic growth and employment generation .,no pledge,BJP,2014,trn
254,"The last five years, under the leadership of Prime Minister Modi, infrastructural roll out has been put back on track .",no pledge,BJP,2019,trn
614,States will be given incentives to switch over to VAT .,no pledge,BJP,2004,trn
202,The flow of agricultural credit would be doubled in the next three years and the coverage of small and marginal farmers by institutional lending will also expand substantially .,pledge,INC,2004,trn
342,"Congress will appoint an independent panel of eminent economists, social scientists and statisticians to oversee the design, testing, rollout and implementation of the programme .",pledge,INC,2019,trn
315,The capacity of the traditional bureaucracy to deliver on our economic goals has been inadequate .,no pledge,INC,2019,trn
559,Review existing provisions of old age pension scheme and expand its application .,no pledge,BJP,2009,trn
688,"The ‘Janani Suraksha Yojana,’ already envisaged by us, will be implemented with the aim of establishing linkages between a health center and the mother - to - be .",pledge,BJP,2004,trn
262,All parties must wait for and abide by the verdict of the courts .,no pledge,INC,2004,trn
514,"A special programme will be launched, in cooperation with State Governments, to ensure full security for women .",no pledge,BJP,2009,trn
313,Small and medium enterprises and the self - employed are the backbone of our industrial and service economy .,no pledge,INC,2009,trn
647,Their linkages with the rest of the economy will be maximised .,no pledge,INC,1999,trn
231,"Some states of lndia, particularly in the South, have already reached replacement levels of fertility while other states will do so over this decade .",no pledge,INC,2004,trn
720,We will pass suitable legislation to make registration of marriages compulsory and we will enforce the law prohibiting child marriages .,pledge,INC,2019,trn
46,"The Indian National Congress responds through legitimate peaceful, democratic and Constitutional means .",no pledge,INC,2014,trn
375,"The GST Council will be the policy - making body and will be served by a permanent secretariat of tax economists, tax policy experts and tax professionals .",pledge,INC,2019,trn
75,Diverse communities settled in vastly different regions have their own aspirations .,no pledge,BJP,2014,trn
585,We will formulate a comprehensive Child Protection Framework to facilitate the setting up of standards and robust inspection and monitoring of child care institutions across India .,pledge,BJP,2019,trn
344,"Ensuring adequate compensation for any labour that may be retrenched, with the first option being redeployment .",no pledge,BJP,2009,trn
206,A special technology and extension programme for dryland farming will be Introduced .,pledge,INC,2004,trn
340,"GST will create a seamless national common market for our farmers, artisans and entrepreneurs and will boost employment .",no pledge,INC,2009,trn
25,"It is the party whose leadership, by the admission of Dr . Ambedkar himself, made our Constitution possible .",no pledge,INC,2009,trn
330,A new Department of Ex - Servicemen's Welfare will be set up in the Ministry of Defence .,pledge,INC,2004,trn
717,"Added focus will be provided for implementing these programs in the North East, J&K, and areas affected by left - wing extremism .",no pledge,BJP,2004,trn
689,This will help approach the issue of water management holistically and ensure better co - ordination of efforts .,no pledge,BJP,2019,trn
1004,We will monitor the price of LPG cylinders and mitigate through subsidies the burden of price increases on the homemaker .,no pledge,INC,2019,trn
763,"The two - child norm will be made a qualification, on a prospective basis, for contesting any election .",pledge,BJP,2004,trn
27,"The Indian National Congress seeks a renewed mandate on the strength of its heritage, its record of service, both in and out of power, and its clear vision for the future .",no pledge,INC,2014,trn
491,Education should not only lead to employability but also job creation and entrepreneurship by introducing a national multi - skills orientation program .,no pledge,BJP,2014,trn
714,The Bill will be enacted after consultation and consensus building over the mechanisms proposed in the Bill .,no pledge,INC,2014,trn
335,"We will introduce the goods and services tax from April 1, 2010 .",pledge,INC,2009,trn
471,"Congress is implacably opposed to terrorism anywhere in the world and promises to work with other countries to eliminate terrorist groups, terrorist acts and cross - border terrorism .",no pledge,INC,2019,trn
477,We will also motivate States to accordingly increase the number of seats in State institutions .,no pledge,BJP,2019,trn
149,We will expand the coverage of immunization and eliminate Foot and Mouth Disease and Brucellosis .,pledge,BJP,2019,trn
933,The cost allowed for a Mid - Day Meal shall be increased .,pledge,INC,2019,trn
62,Congress will ensure that the excesses and mistakes of the past 5 years are reversed .,no pledge,INC,2019,trn
375,The system of approvals of foreign direct investment will be made more transparent .,no pledge,INC,2004,trn
508,"Congress promises to ensure increased representation of women to achieve a minimum of 33 per cent in the force strength of CISF, CRPF and BSF .",pledge,INC,2019,trn
518,"15 . The Indian National Congress will strive to lower interest rates for farmers to ensure they are able to access extension services and agriculture inputs like seeds, water, fertilizers etc .",pledge,INC,2014,trn
221,Priority will be given to girls’ schools and schools in tribal and remote areas .,no pledge,BJP,2004,trn
544,"Initiating new economic activities related to agriculture and agri - processing, horticulture, etc .",no pledge,BJP,2009,trn
175,"Further, we will present a National Charter for Social Justice (Samajik Nyay) based on the principle of social harmony (Samajik Samarasata) .",pledge,BJP,1999,trn
